,u,i,ts,label,idx
12992,767,42,1747800.0,0.0,12993
12993,430,373,1747802.0,0.0,12994
12994,794,786,1747849.0,0.0,12995
12995,806,42,1747856.0,0.0,12996
12996,42,767,1747861.0,0.0,12997
12997,373,767,1747863.0,0.0,12998
12998,42,806,1747899.0,0.0,12999
12999,767,42,1747935.0,0.0,13000
13000,641,176,1747971.0,0.0,13001
13001,622,373,1747978.0,0.0,13002
13002,42,767,1747991.0,0.0,13003
13003,806,42,1748020.0,0.0,13004
13004,622,820,1748022.0,0.0,13005
13005,767,373,1748032.0,0.0,13006
13006,298,684,1748036.0,0.0,13007
13007,641,324,1748043.0,0.0,13008
13008,767,42,1748046.0,0.0,13009
13009,298,322,1748051.0,0.0,13010
13010,42,806,1748058.0,0.0,13011
13011,42,767,1748068.0,0.0,13012
13012,298,251,1748074.0,0.0,13013
13013,618,75,1748081.0,0.0,13014
13014,767,42,1748116.0,0.0,13015
13015,483,767,1748146.0,0.0,13016
13016,622,543,1748148.0,0.0,13017
13017,42,767,1748168.0,0.0,13018
13018,273,633,1748168.0,0.0,13019
13019,806,42,1748177.0,0.0,13020
13020,42,806,1748209.0,0.0,13021
13021,561,373,1748238.0,0.0,13022
13022,767,483,1748245.0,0.0,13023
13023,767,42,1748272.0,0.0,13024
13024,483,767,1748303.0,0.0,13025
13025,767,483,1748335.0,0.0,13026
13026,618,104,1748360.0,0.0,13027
13027,684,401,1748385.0,0.0,13028
13028,483,767,1748436.0,0.0,13029
13029,618,735,1748502.0,0.0,13030
13030,767,483,1748515.0,0.0,13031
13031,483,767,1748658.0,0.0,13032
13032,726,548,1748696.0,0.0,13033
13033,390,599,1748729.0,0.0,13034
13034,213,49,1748836.0,0.0,13035
13035,380,684,1748839.0,0.0,13036
13036,618,682,1748859.0,0.0,13037
13037,42,767,1748870.0,0.0,13038
13038,771,618,1748918.0,0.0,13039
13039,273,449,1748931.0,0.0,13040
13040,373,622,1748972.0,0.0,13041
13041,618,735,1748973.0,0.0,13042
13042,390,449,1749081.0,0.0,13043
13043,373,449,1749100.0,0.0,13044
13044,28,279,1749126.0,0.0,13045
13045,655,633,1749145.0,0.0,13046
13046,401,618,1749150.0,0.0,13047
13047,475,401,1749220.0,0.0,13048
13048,390,641,1749250.0,0.0,13049
13049,618,735,1749304.0,0.0,13050
13050,726,548,1749343.0,0.0,13051
13051,600,251,1749345.0,0.0,13052
13052,600,42,1749415.0,0.0,13053
13053,401,684,1749440.0,0.0,13054
13054,618,401,1749482.0,0.0,13055
13055,778,799,1749489.0,0.0,13056
13056,778,796,1749508.0,0.0,13057
13057,380,52,1749613.0,0.0,13058
13058,30,390,1749634.0,0.0,13059
13059,366,449,1749645.0,0.0,13060
13060,30,698,1749709.0,0.0,13061
13061,709,58,1749714.0,0.0,13062
13062,13,403,1749735.0,0.0,13063
13063,618,641,1749739.0,0.0,13064
13064,726,548,1749772.0,0.0,13065
13065,709,75,1749778.0,0.0,13066
13066,284,767,1749783.0,0.0,13067
13067,300,706,1749799.0,0.0,13068
13068,13,390,1749800.0,0.0,13069
13069,618,735,1749833.0,0.0,13070
13070,474,709,1749847.0,0.0,13071
13071,173,821,1749939.0,0.0,13072
13072,618,273,1750003.0,0.0,13073
13073,541,440,1750023.0,0.0,13074
13074,474,772,1750063.0,0.0,13075
13075,709,474,1750068.0,0.0,13076
13076,822,806,1750080.0,0.0,13077
13077,618,735,1750103.0,0.0,13078
13078,352,816,1750153.0,0.0,13079
13079,618,125,1750208.0,0.0,13080
13080,680,309,1750369.0,0.0,13081
13081,618,735,1750387.0,0.0,13082
13082,69,599,1750393.0,0.0,13083
13083,309,795,1750400.0,0.0,13084
13084,449,273,1750416.0,0.0,13085
13085,449,373,1750462.0,0.0,13086
13086,680,309,1750474.0,0.0,13087
13087,449,366,1750479.0,0.0,13088
13088,618,309,1750539.0,0.0,13089
13089,618,735,1750582.0,0.0,13090
13090,618,202,1750637.0,0.0,13091
13091,680,309,1750652.0,0.0,13092
13092,297,64,1750731.0,0.0,13093
13093,618,309,1750743.0,0.0,13094
13094,680,309,1750793.0,0.0,13095
13095,13,618,1750887.0,0.0,13096
13096,682,618,1751050.0,0.0,13097
13097,250,618,1751052.0,0.0,13098
13098,796,778,1751103.0,0.0,13099
13099,129,373,1751144.0,0.0,13100
13100,801,767,1751166.0,0.0,13101
13101,250,655,1751211.0,0.0,13102
13102,505,772,1751238.0,0.0,13103
13103,250,455,1751258.0,0.0,13104
13104,618,682,1751279.0,0.0,13105
13105,250,655,1751291.0,0.0,13106
13106,618,645,1751477.0,0.0,13107
13107,250,618,1751552.0,0.0,13108
13108,618,273,1751568.0,0.0,13109
13109,250,655,1751598.0,0.0,13110
13110,606,735,1751657.0,0.0,13111
13111,618,735,1751704.0,0.0,13112
13112,606,75,1751707.0,0.0,13113
13113,245,449,1751730.0,0.0,13114
13114,618,735,1751743.0,0.0,13115
13115,618,273,1751828.0,0.0,13116
13116,606,735,1751832.0,0.0,13117
13117,618,735,1751846.0,0.0,13118
13118,324,641,1751872.0,0.0,13119
13119,618,273,1751993.0,0.0,13120
13120,390,30,1752040.0,0.0,13121
13121,618,735,1752051.0,0.0,13122
13122,762,373,1752073.0,0.0,13123
13123,606,273,1752114.0,0.0,13124
13124,618,273,1752215.0,0.0,13125
13125,250,455,1752290.0,0.0,13126
13126,618,273,1752318.0,0.0,13127
13127,13,618,1752330.0,0.0,13128
13128,618,273,1752372.0,0.0,13129
13129,734,640,1752376.0,0.0,13130
13130,273,618,1752384.0,0.0,13131
13131,273,618,1752400.0,0.0,13132
13132,618,273,1752424.0,0.0,13133
13133,606,273,1752427.0,0.0,13134
13134,13,618,1752431.0,0.0,13135
13135,273,618,1752463.0,0.0,13136
13136,618,273,1752504.0,0.0,13137
13137,618,273,1752547.0,0.0,13138
13138,13,618,1752570.0,0.0,13139
13139,273,618,1752599.0,0.0,13140
13140,627,650,1752619.0,0.0,13141
13141,820,823,1752636.0,0.0,13142
13142,13,618,1752653.0,0.0,13143
13143,273,449,1752697.0,0.0,13144
13144,650,627,1752792.0,0.0,13145
13145,627,650,1752858.0,0.0,13146
13146,627,650,1752864.0,0.0,13147
13147,682,618,1752864.0,0.0,13148
13148,627,650,1752865.0,0.0,13149
13149,13,618,1752899.0,0.0,13150
13150,606,33,1752946.0,0.0,13151
13151,13,618,1753122.0,0.0,13152
13152,13,824,1753178.0,0.0,13153
13153,475,75,1753308.0,0.0,13154
13154,771,618,1753443.0,0.0,13155
13155,706,300,1753469.0,0.0,13156
13156,13,618,1753490.0,0.0,13157
13157,606,225,1753520.0,0.0,13158
13158,698,342,1753534.0,0.0,13159
13159,698,30,1753565.0,0.0,13160
13160,680,505,1753588.0,0.0,13161
13161,771,618,1753644.0,0.0,13162
13162,824,825,1753646.0,0.0,13163
13163,13,824,1753700.0,0.0,13164
13164,824,326,1753726.0,0.0,13165
13165,606,225,1753836.0,0.0,13166
13166,13,824,1753840.0,0.0,13167
13167,820,826,1753896.0,0.0,13168
13168,13,826,1753952.0,0.0,13169
13169,771,455,1753958.0,0.0,13170
13170,682,627,1753965.0,0.0,13171
13171,606,225,1753973.0,0.0,13172
13172,705,618,1754115.0,0.0,13173
13173,13,824,1754122.0,0.0,13174
13174,682,627,1754126.0,0.0,13175
13175,13,824,1754192.0,0.0,13176
13176,771,618,1754323.0,0.0,13177
13177,606,195,1754338.0,0.0,13178
13178,13,824,1754360.0,0.0,13179
13179,771,618,1754519.0,0.0,13180
13180,250,455,1754565.0,0.0,13181
13181,682,627,1754619.0,0.0,13182
13182,778,796,1754625.0,0.0,13183
13183,13,824,1754651.0,0.0,13184
13184,822,806,1754787.0,0.0,13185
13185,742,42,1754873.0,0.0,13186
13186,155,548,1755040.0,0.0,13187
13187,343,639,1755179.0,0.0,13188
13188,582,583,1755227.0,0.0,13189
13189,582,329,1755268.0,0.0,13190
13190,297,824,1755456.0,0.0,13191
13191,475,652,1755578.0,0.0,13192
13192,701,482,1755584.0,0.0,13193
13193,606,75,1755589.0,0.0,13194
13194,606,75,1755607.0,0.0,13195
13195,10,698,1755959.0,0.0,13196
13196,701,69,1755979.0,0.0,13197
13197,824,297,1756034.0,0.0,13198
13198,772,365,1756085.0,0.0,13199
13199,824,30,1756095.0,0.0,13200
13200,701,627,1756109.0,0.0,13201
13201,682,627,1756156.0,0.0,13202
13202,701,655,1756158.0,0.0,13203
13203,10,698,1756178.0,0.0,13204
13204,10,599,1756257.0,0.0,13205
13205,182,455,1756265.0,0.0,13206
13206,297,824,1756277.0,0.0,13207
13207,30,824,1756290.0,0.0,13208
13208,10,608,1756302.0,0.0,13209
13209,772,474,1756334.0,0.0,13210
13210,680,309,1756338.0,0.0,13211
13211,824,297,1756363.0,0.0,13212
13212,734,655,1756394.0,0.0,13213
13213,824,30,1756397.0,0.0,13214
13214,297,824,1756401.0,0.0,13215
13215,680,68,1756409.0,0.0,13216
13216,30,824,1756419.0,0.0,13217
13217,827,815,1756429.0,0.0,13218
13218,30,824,1756457.0,0.0,13219
13219,734,627,1756460.0,0.0,13220
13220,734,655,1756483.0,0.0,13221
13221,645,618,1756490.0,0.0,13222
13222,772,505,1756518.0,0.0,13223
13223,824,297,1756519.0,0.0,13224
13224,734,655,1756562.0,0.0,13225
13225,297,824,1756615.0,0.0,13226
13226,766,322,1756621.0,0.0,13227
13227,766,213,1756657.0,0.0,13228
13228,766,373,1756668.0,0.0,13229
13229,824,30,1756720.0,0.0,13230
13230,766,533,1756743.0,0.0,13231
13231,30,824,1756846.0,0.0,13232
13232,734,655,1756856.0,0.0,13233
13233,104,800,1756904.0,0.0,13234
13234,824,297,1756912.0,0.0,13235
13235,824,30,1756971.0,0.0,13236
13236,606,264,1756973.0,0.0,13237
13237,297,824,1757074.0,0.0,13238
13238,828,62,1757138.0,0.0,13239
13239,734,709,1757167.0,0.0,13240
13240,30,824,1757209.0,0.0,13241
13241,606,264,1757224.0,0.0,13242
13242,734,762,1757268.0,0.0,13243
13243,618,645,1757290.0,0.0,13244
13244,606,264,1757369.0,0.0,13245
13245,221,655,1757387.0,0.0,13246
13246,618,682,1757437.0,0.0,13247
13247,734,627,1757600.0,0.0,13248
13248,606,264,1757611.0,0.0,13249
13249,824,297,1757619.0,0.0,13250
13250,824,30,1757641.0,0.0,13251
13251,297,824,1757671.0,0.0,13252
13252,806,822,1757712.0,0.0,13253
13253,734,709,1757741.0,0.0,13254
13254,639,343,1757790.0,0.0,13255
13255,706,826,1757793.0,0.0,13256
13256,639,342,1757804.0,0.0,13257
13257,639,96,1757817.0,0.0,13258
13258,639,96,1757817.0,0.0,13259
13259,639,745,1757851.0,0.0,13260
13260,734,627,1757864.0,0.0,13261
13261,30,824,1757892.0,0.0,13262
13262,10,599,1757927.0,0.0,13263
13263,449,273,1757949.0,0.0,13264
13264,10,698,1757954.0,0.0,13265
13265,326,824,1757956.0,0.0,13266
13266,689,104,1757969.0,0.0,13267
13267,10,570,1757983.0,0.0,13268
13268,713,706,1758002.0,0.0,13269
13269,164,659,1758064.0,0.0,13270
13270,639,647,1758083.0,0.0,13271
13271,10,570,1758092.0,0.0,13272
13272,449,245,1758110.0,0.0,13273
13273,600,251,1758140.0,0.0,13274
13274,713,125,1758143.0,0.0,13275
13275,587,505,1758152.0,0.0,13276
13276,558,584,1758169.0,0.0,13277
13277,10,599,1758195.0,0.0,13278
13278,645,618,1758204.0,0.0,13279
13279,734,476,1758215.0,0.0,13280
13280,10,570,1758223.0,0.0,13281
13281,10,570,1758232.0,0.0,13282
13282,10,570,1758258.0,0.0,13283
13283,570,373,1758267.0,0.0,13284
13284,284,767,1758272.0,0.0,13285
13285,104,689,1758310.0,0.0,13286
13286,606,75,1758320.0,0.0,13287
13287,10,599,1758329.0,0.0,13288
13288,10,570,1758361.0,0.0,13289
13289,10,570,1758379.0,0.0,13290
13290,10,570,1758392.0,0.0,13291
13291,10,570,1758402.0,0.0,13292
13292,778,785,1758409.0,0.0,13293
13293,10,684,1758457.0,0.0,13294
13294,387,344,1758465.0,0.0,13295
13295,734,627,1758478.0,0.0,13296
13296,734,476,1758490.0,0.0,13297
13297,10,570,1758528.0,0.0,13298
13298,387,791,1758543.0,0.0,13299
13299,734,709,1758568.0,0.0,13300
13300,10,213,1758609.0,0.0,13301
13301,33,826,1758656.0,0.0,13302
13302,600,251,1758658.0,0.0,13303
13303,606,33,1758660.0,0.0,13304
13304,639,795,1758684.0,0.0,13305
13305,10,570,1758687.0,0.0,13306
13306,587,245,1758714.0,0.0,13307
13307,344,387,1758717.0,0.0,13308
13308,10,570,1758721.0,0.0,13309
13309,10,570,1758740.0,0.0,13310
13310,729,608,1758744.0,0.0,13311
13311,64,314,1758752.0,0.0,13312
13312,550,795,1758755.0,0.0,13313
13313,10,602,1758780.0,0.0,13314
13314,64,548,1758804.0,0.0,13315
13315,156,309,1758807.0,0.0,13316
13316,10,698,1758809.0,0.0,13317
13317,358,709,1758809.0,0.0,13318
13318,10,570,1758829.0,0.0,13319
13319,606,33,1758831.0,0.0,13320
13320,10,570,1758840.0,0.0,13321
13321,365,772,1758878.0,0.0,13322
13322,250,660,1758882.0,0.0,13323
13323,250,164,1758911.0,0.0,13324
13324,829,97,1758924.0,0.0,13325
13325,709,358,1758935.0,0.0,13326
13326,606,33,1758956.0,0.0,13327
13327,606,33,1759052.0,0.0,13328
13328,10,570,1759080.0,0.0,13329
13329,10,570,1759114.0,0.0,13330
13330,10,570,1759199.0,0.0,13331
13331,10,570,1759237.0,0.0,13332
13332,618,104,1759244.0,0.0,13333
13333,543,461,1759276.0,0.0,13334
13334,830,820,1759292.0,0.0,13335
13335,543,784,1759299.0,0.0,13336
13336,10,570,1759310.0,0.0,13337
13337,597,58,1759355.0,0.0,13338
13338,10,570,1759378.0,0.0,13339
13339,705,606,1759384.0,0.0,13340
13340,758,688,1759388.0,0.0,13341
13341,10,570,1759390.0,0.0,13342
13342,10,570,1759408.0,0.0,13343
13343,759,742,1759433.0,0.0,13344
13344,251,639,1759449.0,0.0,13345
13345,543,622,1759470.0,0.0,13346
13346,729,759,1759485.0,0.0,13347
13347,758,213,1759498.0,0.0,13348
13348,10,570,1759503.0,0.0,13349
13349,639,251,1759509.0,0.0,13350
13350,10,599,1759523.0,0.0,13351
13351,543,817,1759523.0,0.0,13352
13352,831,365,1759548.0,0.0,13353
13353,10,570,1759559.0,0.0,13354
13354,742,759,1759577.0,0.0,13355
13355,10,570,1759589.0,0.0,13356
13356,373,129,1759630.0,0.0,13357
13357,365,831,1759635.0,0.0,13358
13358,373,762,1759657.0,0.0,13359
13359,827,33,1759677.0,0.0,13360
13360,618,682,1759683.0,0.0,13361
13361,373,766,1759711.0,0.0,13362
13362,680,558,1759725.0,0.0,13363
13363,373,570,1759743.0,0.0,13364
13364,698,639,1759790.0,0.0,13365
13365,639,698,1759837.0,0.0,13366
13366,570,373,1759845.0,0.0,13367
13367,129,373,1759867.0,0.0,13368
13368,33,606,1759891.0,0.0,13369
13369,190,709,1759968.0,0.0,13370
13370,343,639,1759978.0,0.0,13371
13371,373,570,1759997.0,0.0,13372
13372,606,33,1760010.0,0.0,13373
13373,639,324,1760012.0,0.0,13374
13374,33,682,1760035.0,0.0,13375
13375,373,129,1760035.0,0.0,13376
13376,570,373,1760066.0,0.0,13377
13377,639,698,1760170.0,0.0,13378
13378,190,713,1760175.0,0.0,13379
13379,606,33,1760187.0,0.0,13380
13380,759,742,1760229.0,0.0,13381
13381,606,74,1760239.0,0.0,13382
13382,639,698,1760339.0,0.0,13383
13383,639,88,1760343.0,0.0,13384
13384,788,74,1760366.0,0.0,13385
13385,788,74,1760382.0,0.0,13386
13386,788,74,1760387.0,0.0,13387
13387,129,373,1760429.0,0.0,13388
13388,639,698,1760444.0,0.0,13389
13389,70,499,1760446.0,0.0,13390
13390,639,88,1760454.0,0.0,13391
13391,639,698,1760468.0,0.0,13392
13392,176,641,1760499.0,0.0,13393
13393,496,264,1760504.0,0.0,13394
13394,600,251,1760512.0,0.0,13395
13395,680,558,1760512.0,0.0,13396
13396,698,74,1760513.0,0.0,13397
13397,373,766,1760526.0,0.0,13398
13398,639,759,1760539.0,0.0,13399
13399,496,182,1760543.0,0.0,13400
13400,639,698,1760555.0,0.0,13401
13401,190,709,1760557.0,0.0,13402
13402,698,476,1760578.0,0.0,13403
13403,438,626,1760633.0,0.0,13404
13404,682,618,1760634.0,0.0,13405
13405,496,832,1760636.0,0.0,13406
13406,639,324,1760653.0,0.0,13407
13407,682,33,1760663.0,0.0,13408
13408,618,91,1760668.0,0.0,13409
13409,625,438,1760670.0,0.0,13410
13410,680,655,1760677.0,0.0,13411
13411,476,698,1760686.0,0.0,13412
13412,639,644,1760724.0,0.0,13413
13413,698,476,1760726.0,0.0,13414
13414,698,476,1760747.0,0.0,13415
13415,540,766,1760771.0,0.0,13416
13416,476,698,1760798.0,0.0,13417
13417,476,698,1760822.0,0.0,13418
13418,645,713,1760826.0,0.0,13419
13419,698,476,1760836.0,0.0,13420
13420,680,655,1760837.0,0.0,13421
13421,698,476,1760867.0,0.0,13422
13422,720,713,1760873.0,0.0,13423
13423,251,73,1760909.0,0.0,13424
13424,639,638,1760964.0,0.0,13425
13425,645,40,1760970.0,0.0,13426
13426,251,261,1760975.0,0.0,13427
13427,639,698,1760977.0,0.0,13428
13428,251,537,1761001.0,0.0,13429
13429,645,712,1761003.0,0.0,13430
13430,476,698,1761020.0,0.0,13431
13431,309,824,1761053.0,0.0,13432
13432,618,682,1761063.0,0.0,13433
13433,698,476,1761088.0,0.0,13434
13434,373,570,1761104.0,0.0,13435
13435,373,129,1761121.0,0.0,13436
13436,680,655,1761146.0,0.0,13437
13437,476,698,1761162.0,0.0,13438
13438,68,826,1761176.0,0.0,13439
13439,639,698,1761214.0,0.0,13440
13440,125,713,1761234.0,0.0,13441
13441,698,476,1761236.0,0.0,13442
13442,73,251,1761247.0,0.0,13443
13443,758,253,1761284.0,0.0,13444
13444,639,698,1761306.0,0.0,13445
13445,687,543,1761323.0,0.0,13446
13446,584,558,1761349.0,0.0,13447
13447,401,684,1761355.0,0.0,13448
13448,680,558,1761366.0,0.0,13449
13449,401,397,1761398.0,0.0,13450
13450,570,373,1761413.0,0.0,13451
13451,680,655,1761420.0,0.0,13452
13452,720,754,1761439.0,0.0,13453
13453,639,698,1761447.0,0.0,13454
13454,338,770,1761472.0,0.0,13455
13455,476,698,1761487.0,0.0,13456
13456,129,373,1761497.0,0.0,13457
13457,645,60,1761509.0,0.0,13458
13458,684,401,1761516.0,0.0,13459
13459,68,807,1761532.0,0.0,13460
13460,200,73,1761536.0,0.0,13461
13461,234,482,1761566.0,0.0,13462
13462,625,344,1761572.0,0.0,13463
13463,645,31,1761585.0,0.0,13464
13464,401,684,1761595.0,0.0,13465
13465,705,618,1761606.0,0.0,13466
13466,698,476,1761624.0,0.0,13467
13467,97,829,1761630.0,0.0,13468
13468,684,401,1761643.0,0.0,13469
13469,645,379,1761668.0,0.0,13470
13470,680,655,1761684.0,0.0,13471
13471,401,640,1761689.0,0.0,13472
13472,476,698,1761689.0,0.0,13473
13473,125,475,1761707.0,0.0,13474
13474,251,618,1761714.0,0.0,13475
13475,680,558,1761740.0,0.0,13476
13476,639,720,1761755.0,0.0,13477
13477,606,338,1761756.0,0.0,13478
13478,190,709,1761771.0,0.0,13479
13479,401,684,1761790.0,0.0,13480
13480,69,833,1761794.0,0.0,13481
13481,558,584,1761821.0,0.0,13482
13482,618,251,1761825.0,0.0,13483
13483,680,834,1761838.0,0.0,13484
13484,720,639,1761855.0,0.0,13485
13485,680,8,1761890.0,0.0,13486
13486,639,720,1761890.0,0.0,13487
13487,709,558,1761900.0,0.0,13488
13488,682,618,1761909.0,0.0,13489
13489,401,287,1761927.0,0.0,13490
13490,645,390,1761941.0,0.0,13491
13491,784,543,1761966.0,0.0,13492
13492,401,397,1762002.0,0.0,13493
13493,20,526,1762024.0,0.0,13494
13494,69,799,1762055.0,0.0,13495
13495,645,660,1762088.0,0.0,13496
13496,401,627,1762197.0,0.0,13497
13497,680,558,1762208.0,0.0,13498
13498,416,245,1762217.0,0.0,13499
13499,800,104,1762225.0,0.0,13500
13500,591,627,1762256.0,0.0,13501
13501,69,476,1762282.0,0.0,13502
13502,713,125,1762283.0,0.0,13503
13503,476,69,1762349.0,0.0,13504
13504,754,75,1762373.0,0.0,13505
13505,401,251,1762403.0,0.0,13506
13506,69,476,1762419.0,0.0,13507
13507,754,720,1762426.0,0.0,13508
13508,476,69,1762449.0,0.0,13509
13509,713,720,1762460.0,0.0,13510
13510,802,104,1762506.0,0.0,13511
13511,260,257,1762551.0,0.0,13512
13512,234,194,1762584.0,0.0,13513
13513,639,720,1762596.0,0.0,13514
13514,713,645,1762652.0,0.0,13515
13515,835,176,1762660.0,0.0,13516
13516,558,709,1762753.0,0.0,13517
13517,251,476,1762764.0,0.0,13518
13518,742,759,1762783.0,0.0,13519
13519,58,709,1762796.0,0.0,13520
13520,645,713,1762805.0,0.0,13521
13521,476,251,1762826.0,0.0,13522
13522,401,709,1762850.0,0.0,13523
13523,645,709,1762864.0,0.0,13524
13524,251,476,1762910.0,0.0,13525
13525,401,639,1762931.0,0.0,13526
13526,476,251,1762976.0,0.0,13527
13527,795,550,1763003.0,0.0,13528
13528,645,599,1763024.0,0.0,13529
13529,251,476,1763024.0,0.0,13530
13530,401,713,1763055.0,0.0,13531
13531,476,251,1763166.0,0.0,13532
13532,401,324,1763205.0,0.0,13533
13533,69,476,1763273.0,0.0,13534
13534,476,69,1763318.0,0.0,13535
13535,88,476,1763347.0,0.0,13536
13536,194,234,1763355.0,0.0,13537
13537,599,645,1763358.0,0.0,13538
13538,251,476,1763364.0,0.0,13539
13539,713,401,1763370.0,0.0,13540
13540,599,69,1763381.0,0.0,13541
13541,645,599,1763393.0,0.0,13542
13542,680,558,1763408.0,0.0,13543
13543,13,289,1763415.0,0.0,13544
13544,42,742,1763440.0,0.0,13545
13545,709,558,1763443.0,0.0,13546
13546,401,467,1763448.0,0.0,13547
13547,200,639,1763450.0,0.0,13548
13548,401,713,1763495.0,0.0,13549
13549,597,401,1763495.0,0.0,13550
13550,713,645,1763506.0,0.0,13551
13551,476,251,1763526.0,0.0,13552
13552,597,58,1763536.0,0.0,13553
13553,10,682,1763552.0,0.0,13554
13554,419,476,1763563.0,0.0,13555
13555,401,597,1763568.0,0.0,13556
13556,10,9,1763571.0,0.0,13557
13557,10,570,1763593.0,0.0,13558
13558,10,684,1763613.0,0.0,13559
13559,713,401,1763618.0,0.0,13560
13560,599,125,1763633.0,0.0,13561
13561,10,599,1763638.0,0.0,13562
13562,476,419,1763642.0,0.0,13563
13563,742,42,1763677.0,0.0,13564
13564,10,599,1763679.0,0.0,13565
13565,200,824,1763695.0,0.0,13566
13566,69,599,1763729.0,0.0,13567
13567,639,401,1763751.0,0.0,13568
13568,687,401,1763765.0,0.0,13569
13569,499,496,1763767.0,0.0,13570
13570,639,103,1763789.0,0.0,13571
13571,401,713,1763795.0,0.0,13572
13572,463,618,1763797.0,0.0,13573
13573,720,687,1763802.0,0.0,13574
13574,597,401,1763810.0,0.0,13575
13575,742,213,1763880.0,0.0,13576
13576,441,796,1763900.0,0.0,13577
13577,639,754,1763930.0,0.0,13578
13578,597,389,1763945.0,0.0,13579
13579,347,346,1763969.0,0.0,13580
13580,42,742,1764011.0,0.0,13581
13581,639,754,1764049.0,0.0,13582
13582,543,754,1764124.0,0.0,13583
13583,543,754,1764131.0,0.0,13584
13584,121,223,1764205.0,0.0,13585
13585,644,639,1764207.0,0.0,13586
13586,13,403,1764263.0,0.0,13587
13587,558,709,1764273.0,0.0,13588
13588,754,543,1764311.0,0.0,13589
13589,596,194,1764453.0,0.0,13590
13590,596,322,1764476.0,0.0,13591
13591,596,322,1764501.0,0.0,13592
13592,713,401,1764541.0,0.0,13593
13593,221,655,1764544.0,0.0,13594
13594,606,558,1764581.0,0.0,13595
13595,713,645,1764597.0,0.0,13596
13596,13,589,1764631.0,0.0,13597
13597,13,141,1764669.0,0.0,13598
13598,515,833,1764759.0,0.0,13599
13599,606,30,1764794.0,0.0,13600
13600,641,390,1764859.0,0.0,13601
13601,13,141,1764876.0,0.0,13602
13602,221,655,1764882.0,0.0,13603
13603,742,608,1764901.0,0.0,13604
13604,253,758,1764901.0,0.0,13605
13605,10,682,1764921.0,0.0,13606
13606,10,9,1764935.0,0.0,13607
13607,13,754,1765021.0,0.0,13608
13608,221,373,1765026.0,0.0,13609
13609,53,682,1765028.0,0.0,13610
13610,618,251,1765048.0,0.0,13611
13611,618,463,1765094.0,0.0,13612
13612,455,250,1765094.0,0.0,13613
13613,455,182,1765126.0,0.0,13614
13614,680,558,1765151.0,0.0,13615
13615,679,213,1765161.0,0.0,13616
13616,496,499,1765169.0,0.0,13617
13617,606,796,1765214.0,0.0,13618
13618,682,53,1765228.0,0.0,13619
13619,591,836,1765245.0,0.0,13620
13620,463,618,1765312.0,0.0,13621
13621,499,496,1765314.0,0.0,13622
13622,836,591,1765324.0,0.0,13623
13623,591,836,1765353.0,0.0,13624
13624,397,401,1765360.0,0.0,13625
13625,13,97,1765361.0,0.0,13626
13626,687,720,1765373.0,0.0,13627
